INTERVAL_START,logid,da_acdcalls,da_acdtime,i_availtime,ti_auxtime,o_acdcalls,o_acdtime,i_stafftime
20250617T0800,30128,8,368,1343,89,0,0,1800
20250617T0800,30143,7,322,1416,62,0,0,1800
20250617T0800,30157,5,230,1452,118,0,0,1800
20250617T0800,30201,6,362,1370,68,0,0,1800
20250617T0800,30215,5,296,1442,62,0,0,1800
20250617T0830,30128,16,767,938,95,0,0,1800
20250617T0830,30143,14,671,1011,118,0,0,1800
20250617T0830,30157,10,479,1228,93,0,0,1800
20250617T0830,30201,9,617,1082,101,0,0,1800
20250617T0830,30215,8,504,1203,93,0,0,1800
20250617T0900,30128,21,1460,258,82,0,0,1800
20250617T0900,30143,19,1277,397,126,0,0,1800
20250617T0900,30157,13,912,767,121,0,0,1800
20250617T0900,30201,10,499,1257,44,0,0,1800
20250617T0900,30215,9,409,1335,56,0,0,1800
20250617T0930,30128,24,1495,190,115,0,0,1800
20250617T0930,30143,21,1308,411,81,0,0,1800
20250617T0930,30157,15,934,778,88,0,0,1800
20250617T0930,30201,13,942,801,57,0,0,1800
20250617T0930,30215,11,770,922,108,0,0,1800
20250617T1000,30128,24,1648,51,101,0,0,1800
20250617T1000,30143,21,1442,257,101,0,0,1800
20250617T1000,30157,15,1030,693,77,0,0,1800
20250617T1000,30201,12,744,972,84,0,0,1800
20250617T1000,30215,10,608,1105,87,0,0,1800
20250617T1030,30128,18,1146,536,118,0,0,1800
20250617T1030,30143,16,1003,733,64,0,0,1800
20250617T1030,30157,12,716,1012,72,0,0,1800
20250617T1030,30201,13,836,859,105,0,0,1800
20250617T1030,30215,10,684,965,151,0,0,1800
20250617T1100,30128,25,1382,321,97,0,0,1800
20250617T1100,30143,22,1209,476,115,0,0,1800
20250617T1100,30157,16,864,869,67,0,0,1800
20250617T1100,30201,10,595,1079,126,0,0,1800
20250617T1100,30215,8,486,1212,102,0,0,1800
20250617T1130,30128,21,944,801,55,0,0,1800
20250617T1130,30143,19,826,915,59,0,0,1800
20250617T1130,30157,13,590,1109,101,0,0,1800
20250617T1130,30201,11,579,1134,87,0,0,1800
20250617T1130,30215,9,473,1243,84,0,0,1800
20250617T1200,30128,15,1102,606,92,0,0,1800
20250617T1200,30143,13,965,745,90,0,0,1800
20250617T1200,30157,9,689,999,112,0,0,1800
20250617T1200,30201,8,399,1313,88,0,0,1800
20250617T1200,30215,7,326,1408,66,0,0,1800
20250617T1230,30128,14,1045,666,89,0,0,1800
20250617T1230,30143,12,914,787,99,0,0,1800
20250617T1230,30157,8,653,1025,122,0,0,1800
20250617T1230,30201,7,470,1255,75,0,0,1800
20250617T1230,30215,5,385,1318,97,0,0,1800
20250617T1300,30128,18,872,837,91,0,0,1800
20250617T1300,30143,16,763,927,110,0,0,1800
20250617T1300,30157,11,545,1110,145,0,0,1800
20250617T1300,30201,9,524,1196,80,0,0,1800
20250617T1300,30215,8,429,1279,92,0,0,1800
20250617T1330,30128,20,1279,451,70,0,0,1800
20250617T1330,30143,18,1119,583,98,0,0,1800
20250617T1330,30157,13,799,887,114,0,0,1800
20250617T1330,30201,13,819,907,74,0,0,1800
20250617T1330,30215,10,670,1028,102,0,0,1800
20250617T1400,30128,21,1339,387,74,0,0,1800
20250617T1400,30143,18,1172,510,118,0,0,1800
20250617T1400,30157,13,837,867,96,0,0,1800
20250617T1400,30201,13,817,869,114,0,0,1800
20250617T1400,30215,10,668,1034,98,0,0,1800
20250617T1430,30128,23,1661,23,116,0,0,1800
20250617T1430,30143,20,1453,270,77,0,0,1800
20250617T1430,30157,14,1038,663,99,0,0,1800
20250617T1430,30201,12,623,1138,39,0,0,1800
20250617T1430,30215,9,509,1199,92,0,0,1800
20250617T1500,30128,18,981,736,83,0,0,1800
20250617T1500,30143,16,858,835,107,0,0,1800
20250617T1500,30157,12,613,1122,65,0,0,1800
20250617T1500,30201,13,846,842,112,0,0,1800
20250617T1500,30215,10,692,996,112,0,0,1800
20250617T1530,30128,17,1279,432,89,0,0,1800
20250617T1530,30143,15,1119,563,118,0,0,1800
20250617T1530,30157,10,799,892,109,0,0,1800
20250617T1530,30201,10,527,1167,106,0,0,1800
20250617T1530,30215,9,432,1303,65,0,0,1800
20250617T1600,30128,12,704,1004,92,0,0,1800
20250617T1600,30143,10,616,1105,79,0,0,1800
20250617T1600,30157,8,440,1256,104,0,0,1800
20250617T1600,30201,9,777,975,48,0,0,1800
20250617T1600,30215,8,635,1054,111,0,0,1800
20250617T1630,30128,10,488,1221,91,0,0,1800
20250617T1630,30143,9,427,1276,97,0,0,1800
20250617T1630,30157,6,305,1384,111,0,0,1800
20250617T1630,30201,9,502,1224,74,0,0,1800
20250617T1630,30215,7,410,1317,73,0,0,1800
20250617T1700,30128,9,679,1020,101,0,0,1800
20250617T1700,30143,8,594,1140,66,0,0,1800
20250617T1700,30157,6,424,1244,132,0,0,1800
20250617T1700,30201,6,270,1438,92,0,0,1800
20250617T1700,30215,4,221,1473,106,0,0,1800
20250617T1730,30128,4,285,1422,93,0,0,1800
20250617T1730,30143,4,250,1436,114,0,0,1800
20250617T1730,30157,3,178,1547,75,0,0,1800
20250617T1730,30201,3,175,1525,100,0,0,1800
20250617T1730,30215,3,144,1583,73,0,0,1800
