INTERVAL_START,logid,da_acdcalls,da_acdtime,i_availtime,ti_auxtime,o_acdcalls,o_acdtime,i_stafftime
20250612T0800,30128,8,475,1208,117,0,0,1800
20250612T0800,30143,7,416,1274,110,0,0,1800
20250612T0800,30157,5,297,1384,119,0,0,1800
20250612T0800,30201,7,549,1182,69,0,0,1800
20250612T0800,30215,5,449,1219,132,0,0,1800
20250612T0830,30128,12,728,989,83,0,0,1800
20250612T0830,30143,10,637,1080,83,0,0,1800
20250612T0830,30157,7,455,1262,83,0,0,1800
20250612T0830,30201,10,490,1235,75,0,0,1800
20250612T0830,30215,8,400,1302,98,0,0,1800
20250612T0900,30128,23,702,1012,86,0,0,1800
20250612T0900,30143,20,615,1135,50,0,0,1800
20250612T0900,30157,14,439,1281,80,0,0,1800
20250612T0900,30201,13,953,716,131,0,0,1800
20250612T0900,30215,10,779,945,76,0,0,1800
20250612T0930,30128,18,1025,705,70,0,0,1800
20250612T0930,30143,16,897,839,64,0,0,1800
20250612T0930,30157,12,640,1090,70,0,0,1800
20250612T0930,30201,12,715,975,110,0,0,1800
20250612T0930,30215,9,585,1114,101,0,0,1800
20250612T1000,30128,20,1093,635,72,0,0,1800
20250612T1000,30143,18,956,764,80,0,0,1800
20250612T1000,30157,13,683,996,121,0,0,1800
20250612T1000,30201,12,650,1037,113,0,0,1800
20250612T1000,30215,9,531,1192,77,0,0,1800
20250612T1030,30128,21,1532,225,43,0,0,1800
20250612T1030,30143,19,1340,367,93,0,0,1800
20250612T1030,30157,13,957,778,65,0,0,1800
20250612T1030,30201,13,761,953,86,0,0,1800
20250612T1030,30215,10,623,1101,76,0,0,1800
20250612T1100,30128,22,1402,295,103,0,0,1800
20250612T1100,30143,19,1226,478,96,0,0,1800
20250612T1100,30157,14,876,858,66,0,0,1800
20250612T1100,30201,10,659,1060,81,0,0,1800
20250612T1100,30215,9,539,1142,119,0,0,1800
20250612T1130,30128,26,1035,643,122,0,0,1800
20250612T1130,30143,23,905,804,91,0,0,1800
20250612T1130,30157,16,647,1075,78,0,0,1800
20250612T1130,30201,10,647,1057,96,0,0,1800
20250612T1130,30215,8,529,1167,104,0,0,1800
20250612T1200,30128,19,1155,573,72,0,0,1800
20250612T1200,30143,16,1011,705,84,0,0,1800
20250612T1200,30157,12,722,1023,55,0,0,1800
20250612T1200,30201,8,576,1134,90,0,0,1800
20250612T1200,30215,7,472,1204,124,0,0,1800
20250612T1230,30128,15,864,863,73,0,0,1800
20250612T1230,30143,13,756,975,69,0,0,1800
20250612T1230,30157,10,540,1151,109,0,0,1800
20250612T1230,30201,8,469,1252,79,0,0,1800
20250612T1230,30215,7,383,1288,129,0,0,1800
20250612T1300,30128,15,888,826,86,0,0,1800
20250612T1300,30143,13,777,925,98,0,0,1800
20250612T1300,30157,10,555,1163,82,0,0,1800
20250612T1300,30201,9,520,1192,88,0,0,1800
20250612T1300,30215,8,426,1303,71,0,0,1800
20250612T1330,30128,19,1062,647,91,0,0,1800
20250612T1330,30143,17,929,765,106,0,0,1800
20250612T1330,30157,12,664,1039,97,0,0,1800
20250612T1330,30201,12,732,975,93,0,0,1800
20250612T1330,30215,9,599,1100,101,0,0,1800
20250612T1400,30128,21,1169,548,83,0,0,1800
20250612T1400,30143,19,1023,693,84,0,0,1800
20250612T1400,30157,13,731,979,90,0,0,1800
20250612T1400,30201,13,603,1108,89,0,0,1800
20250612T1400,30215,11,494,1174,132,0,0,1800
20250612T1430,30128,21,1163,555,82,0,0,1800
20250612T1430,30143,18,1017,712,71,0,0,1800
20250612T1430,30157,13,727,956,117,0,0,1800
20250612T1430,30201,12,725,952,123,0,0,1800
20250612T1430,30215,10,594,1107,99,0,0,1800
20250612T1500,30128,17,1268,456,76,0,0,1800
20250612T1500,30143,15,1110,595,95,0,0,1800
20250612T1500,30157,11,793,915,92,0,0,1800
20250612T1500,30201,12,680,983,137,0,0,1800
20250612T1500,30215,9,556,1159,85,0,0,1800
20250612T1530,30128,16,993,719,88,0,0,1800
20250612T1530,30143,14,869,826,105,0,0,1800
20250612T1530,30157,10,620,1100,80,0,0,1800
20250612T1530,30201,10,657,1038,105,0,0,1800
20250612T1530,30215,9,537,1194,69,0,0,1800
20250612T1600,30128,14,1018,667,115,0,0,1800
20250612T1600,30143,13,890,810,100,0,0,1800
20250612T1600,30157,9,636,1045,119,0,0,1800
20250612T1600,30201,8,513,1181,106,0,0,1800
20250612T1600,30215,7,420,1286,94,0,0,1800
20250612T1630,30128,10,553,1139,108,0,0,1800
20250612T1630,30143,9,484,1223,93,0,0,1800
20250612T1630,30157,6,346,1341,113,0,0,1800
20250612T1630,30201,8,519,1191,90,0,0,1800
20250612T1630,30215,6,425,1293,82,0,0,1800
20250612T1700,30128,8,485,1250,65,0,0,1800
20250612T1700,30143,7,425,1287,88,0,0,1800
20250612T1700,30157,5,303,1426,71,0,0,1800
20250612T1700,30201,6,411,1289,100,0,0,1800
20250612T1700,30215,4,337,1397,66,0,0,1800
20250612T1730,30128,4,293,1463,44,0,0,1800
20250612T1730,30143,4,257,1430,113,0,0,1800
20250612T1730,30157,2,183,1526,91,0,0,1800
20250612T1730,30201,4,215,1512,73,0,0,1800
20250612T1730,30215,3,176,1555,69,0,0,1800
