INTERVAL_START,logid,da_acdcalls,da_acdtime,i_availtime,ti_auxtime,o_acdcalls,o_acdtime,i_stafftime
20250625T0800,30128,8,660,1063,77,0,0,1800
20250625T0800,30143,7,577,1159,64,0,0,1800
20250625T0800,30157,5,412,1301,87,0,0,1800
20250625T0800,30201,7,370,1356,74,0,0,1800
20250625T0800,30215,5,302,1400,98,0,0,1800
20250625T0830,30128,12,818,872,110,0,0,1800
20250625T0830,30143,11,716,1001,83,0,0,1800
20250625T0830,30157,8,511,1186,103,0,0,1800
20250625T0830,30201,9,569,1147,84,0,0,1800
20250625T0830,30215,8,466,1233,101,0,0,1800
20250625T0900,30128,23,1374,326,100,0,0,1800
20250625T0900,30143,20,1202,535,63,0,0,1800
20250625T0900,30157,14,858,857,85,0,0,1800
20250625T0900,30201,10,750,947,103,0,0,1800
20250625T0900,30215,9,613,1118,69,0,0,1800
20250625T0930,30128,20,1172,532,96,0,0,1800
20250625T0930,30143,18,1026,655,119,0,0,1800
20250625T0930,30157,12,733,958,109,0,0,1800
20250625T0930,30201,12,870,848,82,0,0,1800
20250625T0930,30215,9,711,976,113,0,0,1800
20250625T1000,30128,21,1746,0,92,0,0,1800
20250625T1000,30143,19,1527,195,78,0,0,1800
20250625T1000,30157,13,1091,626,83,0,0,1800
20250625T1000,30201,13,778,940,82,0,0,1800
20250625T1000,30215,10,636,1078,86,0,0,1800
20250625T1030,30128,22,1579,119,102,0,0,1800
20250625T1030,30143,20,1382,335,83,0,0,1800
20250625T1030,30157,14,987,732,81,0,0,1800
20250625T1030,30201,12,669,1040,91,0,0,1800
20250625T1030,30215,9,547,1181,72,0,0,1800
20250625T1100,30128,23,1242,448,110,0,0,1800
20250625T1100,30143,20,1086,638,76,0,0,1800
20250625T1100,30157,14,776,898,126,0,0,1800
20250625T1100,30201,12,775,941,84,0,0,1800
20250625T1100,30215,9,634,1104,62,0,0,1800
20250625T1130,30128,23,1921,0,78,0,0,1800
20250625T1130,30143,20,1681,47,72,0,0,1800
20250625T1130,30157,14,1200,545,55,0,0,1800
20250625T1130,30201,12,568,1134,98,0,0,1800
20250625T1130,30215,9,465,1242,93,0,0,1800
20250625T1200,30128,18,894,794,112,0,0,1800
20250625T1200,30143,16,782,921,97,0,0,1800
20250625T1200,30157,12,558,1166,76,0,0,1800
20250625T1200,30201,9,508,1203,89,0,0,1800
20250625T1200,30215,7,416,1315,69,0,0,1800
20250625T1230,30128,15,876,859,65,0,0,1800
20250625T1230,30143,13,766,930,104,0,0,1800
20250625T1230,30157,9,548,1173,79,0,0,1800
20250625T1230,30201,7,496,1201,103,0,0,1800
20250625T1230,30215,6,405,1328,67,0,0,1800
20250625T1300,30128,20,1405,320,75,0,0,1800
20250625T1300,30143,18,1230,501,69,0,0,1800
20250625T1300,30157,12,878,812,110,0,0,1800
20250625T1300,30201,10,684,1052,64,0,0,1800
20250625T1300,30215,8,559,1146,95,0,0,1800
20250625T1330,30128,18,858,875,67,0,0,1800
20250625T1330,30143,16,751,935,114,0,0,1800
20250625T1330,30157,11,536,1182,82,0,0,1800
20250625T1330,30201,9,797,896,107,0,0,1800
20250625T1330,30215,8,652,1069,79,0,0,1800
20250625T1400,30128,24,1669,71,60,0,0,1800
20250625T1400,30143,21,1461,229,110,0,0,1800
20250625T1400,30157,15,1043,711,46,0,0,1800
20250625T1400,30201,10,460,1262,78,0,0,1800
20250625T1400,30215,8,377,1361,62,0,0,1800
20250625T1430,30128,21,1224,459,117,0,0,1800
20250625T1430,30143,19,1071,650,79,0,0,1800
20250625T1430,30157,13,765,933,102,0,0,1800
20250625T1430,30201,13,792,926,82,0,0,1800
20250625T1430,30215,10,648,1050,102,0,0,1800
20250625T1500,30128,20,1106,610,84,0,0,1800
20250625T1500,30143,17,968,746,86,0,0,1800
20250625T1500,30157,12,692,1018,90,0,0,1800
20250625T1500,30201,12,887,828,85,0,0,1800
20250625T1500,30215,9,725,991,84,0,0,1800
20250625T1530,30128,16,1052,655,93,0,0,1800
20250625T1530,30143,14,921,785,94,0,0,1800
20250625T1530,30157,10,658,1049,93,0,0,1800
20250625T1530,30201,11,804,885,111,0,0,1800
20250625T1530,30215,9,658,1052,90,0,0,1800
20250625T1600,30128,14,802,921,77,0,0,1800
20250625T1600,30143,12,702,1004,94,0,0,1800
20250625T1600,30157,9,502,1214,84,0,0,1800
20250625T1600,30201,10,659,1077,64,0,0,1800
20250625T1600,30215,8,540,1159,101,0,0,1800
20250625T1630,30128,10,485,1251,64,0,0,1800
20250625T1630,30143,9,425,1322,53,0,0,1800
20250625T1630,30157,6,303,1396,101,0,0,1800
20250625T1630,30201,7,295,1430,75,0,0,1800
20250625T1630,30215,6,242,1492,66,0,0,1800
20250625T1700,30128,8,552,1214,34,0,0,1800
20250625T1700,30143,7,483,1223,94,0,0,1800
20250625T1700,30157,5,345,1382,73,0,0,1800
20250625T1700,30201,7,445,1294,61,0,0,1800
20250625T1700,30215,5,364,1349,87,0,0,1800
20250625T1730,30128,4,230,1479,91,0,0,1800
20250625T1730,30143,4,202,1513,85,0,0,1800
20250625T1730,30157,3,144,1538,118,0,0,1800
20250625T1730,30201,3,201,1525,74,0,0,1800
20250625T1730,30215,3,164,1546,90,0,0,1800
