INTERVAL_START,logid,da_acdcalls,da_acdtime,i_availtime,ti_auxtime,o_acdcalls,o_acdtime,i_stafftime
20250616T0800,30128,9,612,1100,88,0,0,1800
20250616T0800,30143,8,535,1212,53,0,0,1800
20250616T0800,30157,6,382,1333,85,0,0,1800
20250616T0800,30201,7,288,1484,28,0,0,1800
20250616T0800,30215,5,236,1490,74,0,0,1800
20250616T0830,30128,14,969,748,83,0,0,1800
20250616T0830,30143,13,848,872,80,0,0,1800
20250616T0830,30157,9,606,1093,101,0,0,1800
20250616T0830,30201,10,550,1173,77,0,0,1800
20250616T0830,30215,8,450,1276,74,0,0,1800
20250616T0900,30128,19,1127,581,92,0,0,1800
20250616T0900,30143,17,986,726,88,0,0,1800
20250616T0900,30157,12,704,1002,94,0,0,1800
20250616T0900,30201,10,751,934,115,0,0,1800
20250616T0900,30215,9,615,1105,80,0,0,1800
20250616T0930,30128,23,1573,128,99,0,0,1800
20250616T0930,30143,20,1377,331,92,0,0,1800
20250616T0930,30157,14,983,701,116,0,0,1800
20250616T0930,30201,13,875,808,117,0,0,1800
20250616T0930,30215,10,716,966,118,0,0,1800
20250616T1000,30128,26,2109,0,88,0,0,1800
20250616T1000,30143,22,1845,0,96,0,0,1800
20250616T1000,30157,16,1318,420,62,0,0,1800
20250616T1000,30201,12,661,1061,78,0,0,1800
20250616T1000,30215,10,540,1154,106,0,0,1800
20250616T1030,30128,20,1300,442,58,0,0,1800
20250616T1030,30143,18,1138,539,123,0,0,1800
20250616T1030,30157,12,812,911,77,0,0,1800
20250616T1030,30201,11,604,1126,70,0,0,1800
20250616T1030,30215,9,495,1208,97,0,0,1800
20250616T1100,30128,28,1306,412,82,0,0,1800
20250616T1100,30143,24,1143,538,119,0,0,1800
20250616T1100,30157,17,816,883,101,0,0,1800
20250616T1100,30201,12,650,1042,108,0,0,1800
20250616T1100,30215,10,531,1177,92,0,0,1800
20250616T1130,30128,23,1570,165,65,0,0,1800
20250616T1130,30143,20,1374,357,69,0,0,1800
20250616T1130,30157,14,981,716,103,0,0,1800
20250616T1130,30201,10,544,1145,111,0,0,1800
20250616T1130,30215,8,445,1278,77,0,0,1800
20250616T1200,30128,20,808,898,94,0,0,1800
20250616T1200,30143,17,707,993,100,0,0,1800
20250616T1200,30157,12,505,1186,109,0,0,1800
20250616T1200,30201,9,535,1147,118,0,0,1800
20250616T1200,30215,8,437,1318,45,0,0,1800
20250616T1230,30128,16,953,766,81,0,0,1800
20250616T1230,30143,14,834,900,66,0,0,1800
20250616T1230,30157,10,596,1107,97,0,0,1800
20250616T1230,30201,8,584,1145,71,0,0,1800
20250616T1230,30215,6,477,1240,83,0,0,1800
20250616T1300,30128,19,869,823,108,0,0,1800
20250616T1300,30143,16,760,948,92,0,0,1800
20250616T1300,30157,12,543,1137,120,0,0,1800
20250616T1300,30201,8,568,1124,108,0,0,1800
20250616T1300,30215,7,465,1256,79,0,0,1800
20250616T1330,30128,24,891,808,101,0,0,1800
20250616T1330,30143,21,780,926,94,0,0,1800
20250616T1330,30157,15,557,1177,66,0,0,1800
20250616T1330,30201,10,578,1163,59,0,0,1800
20250616T1330,30215,9,473,1223,104,0,0,1800
20250616T1400,30128,24,1457,207,136,0,0,1800
20250616T1400,30143,21,1275,439,86,0,0,1800
20250616T1400,30157,15,910,821,69,0,0,1800
20250616T1400,30201,13,708,1018,74,0,0,1800
20250616T1400,30215,11,580,1112,108,0,0,1800
20250616T1430,30128,22,1756,0,90,0,0,1800
20250616T1430,30143,20,1536,163,101,0,0,1800
20250616T1430,30157,14,1097,608,95,0,0,1800
20250616T1430,30201,13,669,1022,109,0,0,1800
20250616T1430,30215,11,547,1156,97,0,0,1800
20250616T1500,30128,17,954,731,115,0,0,1800
20250616T1500,30143,15,835,903,62,0,0,1800
20250616T1500,30157,10,596,1151,53,0,0,1800
20250616T1500,30201,12,756,961,83,0,0,1800
20250616T1500,30215,10,618,1064,118,0,0,1800
20250616T1530,30128,19,1054,664,82,0,0,1800
20250616T1530,30143,16,922,789,89,0,0,1800
20250616T1530,30157,12,658,1060,82,0,0,1800
20250616T1530,30201,9,586,1135,79,0,0,1800
20250616T1530,30215,8,480,1190,130,0,0,1800
20250616T1600,30128,16,872,834,94,0,0,1800
20250616T1600,30143,14,763,937,100,0,0,1800
20250616T1600,30157,10,545,1155,100,0,0,1800
20250616T1600,30201,12,866,887,47,0,0,1800
20250616T1600,30215,10,709,979,112,0,0,1800
20250616T1630,30128,10,706,993,101,0,0,1800
20250616T1630,30143,9,617,1109,74,0,0,1800
20250616T1630,30157,6,441,1260,99,0,0,1800
20250616T1630,30201,8,502,1214,84,0,0,1800
20250616T1630,30215,6,410,1295,95,0,0,1800
20250616T1700,30128,9,433,1286,81,0,0,1800
20250616T1700,30143,8,379,1339,82,0,0,1800
20250616T1700,30157,6,271,1414,115,0,0,1800
20250616T1700,30201,7,406,1319,75,0,0,1800
20250616T1700,30215,5,333,1386,81,0,0,1800
20250616T1730,30128,4,246,1473,81,0,0,1800
20250616T1730,30143,4,216,1516,68,0,0,1800
20250616T1730,30157,3,154,1560,86,0,0,1800
20250616T1730,30201,4,232,1484,84,0,0,1800
20250616T1730,30215,4,190,1505,105,0,0,1800
